ID,LessonID,Word,vi,en
11201,57,다례 체험,Trải nghiệm trà đạo,Experience tea ceremony
11202,57,무릎을 꿇고 앉다,Ngồi kiểu quỳ gối,Sit on your knees
11203,57,다식을 먹다,Ăn bánh trà,Eat tea cakes
11204,57,차를 우려내다,Pha trà (Ngâm trà trong nước 1 khoảng thời gian ngắn),Making tea (Soak tea in water for a short time)
11205,57,차를 올리다,Dâng trà,Offering tea
11206,57,두 손으로 차를 따르다,Đưa mời trà bằng hai tay,Offer tea with two hands
11207,57,다례 시연을 보다,Xem biểu diễn trà đạo,Watch tea ceremony performances
11208,57,한복 입기 체험,Trải nghiệm mặc Hanbok,Experience wearing Hanbok
11209,57,속바지와 속치마를 입다,Mặc quần lót (속바지) và váy lót bên trong (속치마),Wearing 속바지 and 속치마
11210,57,허리끈을 매다,Buộc thắt lưng,Tying belts
11211,57,옷고름을 매다,Buộc dây nơ áo,Tie a shirt
11212,57,버선을 신다,Mang tất truyền thống (버선),Wear traditional socks (버선)
11213,57,마고자를 입다,Mặc áo 마고자 (áo khoác ngoài của đàn ông trong đồ truyền thống Hanbok),Wearing clothes 마고자 (men's outerwear in traditional Hanbok)
11214,57,두루마기를 입다,"Mặc áo 두루마기 (loại Hanbok có vạt áo dài xuống, chủ yếu mặc khi ra ngoài)","Wearing clothes 두루마기 (Hanbok type with flap down, mostly worn when outdoors)"
11215,57,템플스테이,"(Temple stay) Việc ở lại chùa trải nghiệm văn hóa, lễ nghi ở chùa",(Temple stay) Staying at the temple experiences the culture and rituals at the temple
11216,57,예불을 드리다,"Lễ phật, dâng lễ phật, lạy phật","Buddha's offering, Buddha's offering, Buddha's bowing"
11217,57,사찰을 순례하다,Hành hương đến chùa,Pilgrimage to the temple
11218,57,참선하다,Đi tu,Convent
11219,57,공양을 하다,Ăn uống trong phật giáo; cúng dường,Eating in Buddhism; offerings
11220,57,108배를 하다,Cúi gập lạy 108 lần,Bowing 108 times
11221,57,명상을 하다,Thiền định,Meditation
11222,57,사물놀이 체험,Trải nghiệm Samulnori (một loại hình diễn tấu truyền thống Hàn Quốc),Experience Samulnori (a traditional Korean performance type)
11223,57,사물놀이의 유래를 배우다,Tìm hiểu nguồn gốc của Samulnori,Learn the origin of Samulnori
11224,57,전통 악기를 연주해 보다,Chơi thử/ thử biểu diễn nhạc cụ truyền thống,Play / try performing traditional musical instruments
11225,57,시범을 보다,Xem thị phạm (Thị phạm là biểu diễn mẫu để người khác làm theo),See vision (Thi Pham is a sample demonstration for others to follow)
11226,57,장단을 익히다,"Làm quen nhịp phách, luyện tập nhịp phách","Familiarize yourself with the beat, practice the beat"
11227,57,전통 음악을 듣다,Nghe nhạc truyền thống,Listen to traditional music
11228,57,체험 참가 신청을 하다,Đăng ký tham gia trải nghiệm,Sign up to join the experience
11229,57,문화 탐방을 하다,Khám phá văn hóa,Cultural exploration
11230,57,시범을 보고 직접 만들어 보다,Xem thị phạm (xem mẫu) và trực tiếp làm thử,See the vision (see sample) and try it directly
11231,57,체험 행사가 진행되다,Buổi trải nghiệm/ sự kiện trải nghiệm được tiến hành,Experience / event experience is conducted
11232,57,가족 단위로 신청하다,Đăng ký theo gia đình,Registration according to family
11233,57,체험 행사에 참가하다,Tham gia sự kiện trải nghiệm/ buổi trải nghiệm,Participate in an experience event / experience
11234,57,국립중앙박물관,Viện bảo tàng trung ương quốc gia,National Central Museum
11235,57,도자기 체험,Trải nghiệm đồ gốm sứ,Experience ceramics
11236,57,한국화 체험,Trải nghiệm Hàn Quốc họa (vẽ),Experience Korean painting (drawing)
11237,57,나전 체험,Trải nghiệm đồ cẩn xà cừ,Experience the map nacre
11238,57, 인장 체험,Trải nghiệm về con dấu,Experience in seals
11239,57,유물 관람,"Xem di tích, di vật",See relics and relics
11240,57,한국문화의 집,Nhà văn hóa Hàn Quốc,Korean cultural house
11241,57,한지 공예,Thủ công mỹ nghệ Hanji,Hanji handicrafts
11242,57,장신구 만들기 체험,Trải nghiệm làm đồ trang sức,Experience making jewelry
11243,57,자수 공예,Thủ công thêu thùa,Hand embroidery
11244,57,탈춤 배우기,Học múa mặt nạ,Learn mask dance
11245,57,택견 체험,Trải nghiệm võ Teakkyon,Experience martial arts Teakkyon
