ID,LessonID,Word,vi,en
10801,55,아파트 관리사무실에서,Ở văn phòng quản lý chung cư,At the apartment management office
10802,55,회사 홍보부에서,Ở bộ phận quảng bá công ty (bộ phận PR),In corporate promotion department (PR department)
10803,55,알려 드리다 (알리다),"Đưa ra các thông báo, truyền tin",Making announcements and transmissions
10804,55,새로운 인재,"Nhân tài mới, tài năng mới","New talent, new talent"
10805,55,관심 있는 분들,Những người quan tâm,Who cares
10806,55,모시다,"Đưa đón, hướng dẫn, đón rước","Shuttle, guide, pick up"
10807,55,생일잔치에,Ở bữa tiệc sinh nhật,At the birthday party
10808,55,크리스마스 파티에,Ở tiệc giáng sinh,At Christmas party
10809,55,초대하다,Mời,Invite
10810,55,동호회회원,Thành viên hội những người cùng sở thích,Member of the same interests
10811,55,자원봉사자,Tình nguyện viên,Volunteers
10812,55,모집하다,"Chiêu mộ, tuyển sinh","Recruitment, enrollment"
10813,55,행사,"Sự kiện, buổi lễ, sự tiến hành","Events, ceremonies, proceedings"
10814,55,대회,Đại hội,Congress
10815,55,열리다,Được mở ra,Is opened
10816,55,청첩장,Thiệp mời cưới,Wedding invitation card
10817,55,개업 안내,Thông báo lễ khai trương,Announcing the opening ceremony
10818,55,초대장,Thư mời,Invitation
10819,55,부고,Cáo phó ,Obituary
10820,55,접수,"Sự tiếp nhận, sự thu nhận","Reception, acquisition"
10821,55,경력,Kinh nghiệm,Experience
10822,55,장기자랑,Buổi trình diễn tài năng,Talent show
10823,55,잠깐,"Thời gian ngắn, một lát, một chốc","Short time, a moment, a while"
10824,55,용건,"Việc, chuyện, việc cần làm, điều cần nói","Jobs, stories, things to do, things to say"
10825,55,다름이 아니라,"Không gì khác mà là, không có lý do nào khác mà là…","Nothing else but, there's no other reason but ..."
10826,55,현장 체험 학습,Việc học ngoại khóa,Extracurricular learning
10827,55,대하다,"Về (cái gì đó, ai đó…)","About (something, someone ...)"
10828,55,고요,Sự yên tĩnh,Silent
10829,55,수목원,Vườn thực vật,Botanical garden
10830,55,단체,"Tổ chức, đoàn thể, nhóm","Organization, unions, groups"
10831,55,주문하다,Đặt hàng,Order
10832,55,개인적,Mang tính cá nhân,Personal
10833,55,반,"Ban, lớp","Board, class"
10834,55,궁금하다,"Tò mò, băn khoăn, thắc mắc","Curiosity, wonder, wonder"
10835,55,홈페이지,"Trang chủ, trang web","Home page, website"
10836,55,게시판,Bảng thông báo,Bulletin board
10837,55,기능 ,tính năng,feature
10838,55,동시 ,"đồng thời, cùng lúc","at the same time, at the same time"
10839,55,채팅 ,chatting,chatting
,,,,
