ID,LessonID,Word,vi,en
11601,59,인간관계 문제,Vấn đề quan hệ con người,Human relations issues
11602,59,직장 동료들과의 관계가 서먹하다,Quan hệ với đồng nghiệp nơi làm việc bị ngượng ngùng,Relations with colleagues at work were embarrassing
11603,59,자꾸만 친구에게 서운한 마음이 든다,Cứ không hài lòng với bạn bè,Just dissatisfied with friends
11604,59,집안 문제,Vấn đề trong nhà,Indoor problem
11605,59,고부간의 갈등이 있다,Mâu thuẫn trong quan hệ mẹ chồng nàng dâu,Conflicts in the relationship mother-in-law
11606,59,부부 싸움을 자주 한다,Vợ chồng thường xuyên cãi vã nhau,Husband and wife often quarrel
11607,59,진로 문제,Vấn đề đường hướng tương lai,Future direction problem
11608,59,취업을 할지 대학원에 진학할지 고민이다,Lo lắng về việc sẽ học tiếp cao học và sẽ tìm việc ra sao.,Worrying about going to graduate school and how to find a job.
11609,59,면접시험에 자꾸 떨어져서 고민이다,Lo lắng vì cứ bị trượt phỏng vấn,Worried about being missed the interview
11610,59,경제적 문제,Vấn đề mang tính kinh tế,Economic issues
11611,59,노후 대책이 마련되지 않아서 고민이다,Lo lắng vì không chuẩn bị được kế hoạch khi về già,Worrying about not planning when you get old
11612,59,아무리 아껴 써도 돈이 모이지 않는다,Dù cho sử dụng tiết kiệm thì tiền cũng không tích cóp được.,"Even if you use it sparingly, money doesn't save."
11613,59,취업 문제,Vấn đề tìm được việc làm,The problem of finding a job
11614,59,자꾸 취업에 실패해서 걱정이다,Lo lắng vì cứ thất bại trong tìm việc,Worrying about failing to find a job
11615,59,면접시험에 자꾸 떨어져서 고민이다,Lo lắng vì cứ rớt kì thi phỏng vấn,Worrying about failing the interview exam
11616,59,건강 문제,Vấn đề sức khỏe,Health issues
11617,59,요즘 OO이/가 안 좋아진 것 같아서 걱정이다,Dạo này OO có vẻ như không được khỏe nên lo lắng,"Lately OO doesn't seem to be feeling well, so I'm worried"
11618,59,보험 가입을 거절당하다,Bị từ chối tham gia bảo hiểm,Denied coverage
11619,59,이성 문제,Vấn đề khác giới,Heterosexual issues
11620,59,사귀던 이성에게 실연을 당하다,Bị thất tình với người khác giới từng hẹn hò.,Lovelorn with the opposite sex ever dating.
11621,59,호감이 있었던 이성에게 고백을 했는데 거절을 당하다,Thổ lộ có cảm tình với người khác giới nhưng bị từ chối.,Confession of sympathy for the opposite sex but is denied.
11622,59,육아 문제,Vấn đề nuôi dạy trẻ,Parenting issues
11623,59,직장과 육아를 병행하기가 힘들다,Việc thực hiện song song vừa đi làm vừa nuôi dạy trẻ thì vất vả khó khăn,The parallel implementation of both work and parenting is difficult
11624,59,학부모 모임에 참여하기가 두렵다.,Lo lắng việc tham dự buổi họp phụ huynh,Worry about attending parent conferences
11625,59,고민 과정,Quá trình lo lắng,Anxiety process
