ID,LessonID,Word,vi,en
11801,60,손이 크다,"Rộng rãi, phóng khoáng",Spacious and generous
11802,60,손이 모자라다,"Thiếu nhân công, thiếu người làm","Lack of workers, lack of workers"
11803,60,손을 잡다,Bắt tay hợp tác làm ăn,Embark on a business cooperation
11804,60,손을 털다,Rửa tay gác kiếm,Wash the sword guard
11805,60,귀가 얇다,Nhẹ dạ cả tin,Gullible gullible
11806,60,귀가 가렵다,Ngứa tai (Ý chỉ có người đang nói về mình),Itchy ears (Only those who are talking about yourself)
11807,60,입이 무겁다,"Kín tiếng, kín miệng","Speechless, closed mouth"
11808,60,손을 놓다,Dừng tay (Thôi/ tạm dừng công việc đang làm),Stop hands (Stop / suspend current work)
11809,60,발이 넓다,Quan hệ rộng,Wide relations
11810,60,얼굴이 두껍다,"Mặt dày, vô liêm sỉ","Thick face, shameless"
11811,60,콧대가 세다,"Kiêu căng, kênh kiệu, ương bướng","Arrogant, arrogant, obstinate"
11812,60,눈이 높다,"Yêu cầu cao, quá kén chọn","High requirements, too fussy"
11813,60,궁궐,Cung điện,Palace
11814,60,야간,Ban đêm,Night
11815,60,개장,Sự mở cửa,The opening
11816,60,소식,Tin tức,News
11817,60,문화재보호재단,Quỹ bảo vệ di sản văn hóa,Cultural heritage protection fund
11818,60,문화재,Di sản văn hóa,Cultural heritage
11819,60,일정,Lịch trình,Schedule
11820,60,어둠,Bóng tối,Dark
11821,60,은은하다,"Lờ mờ, nhạt nhòa","Dim, faded"
11822,60,조명,"Ánh sáng, sự chiếu sáng","Light, illumination"
11823,60,밝히다,Chiếu sáng,Light
11824,60,비치다,"Chiếu, soi bóng, rọi sáng","Projection, mirroring, illumination"
11825,60,모습,"Hình dạng, hình dáng, dáng vẻ…","Shape, shape, appearance ..."
11826,60,예전,"Ngày xưa, ngày trước","The old days, the old days"
11827,60,왕,Vua chúa,King
11828,60,궁금해지다,Trở nên tò mò,Becoming curious
11829,60,궁중,Trong cung,In the palace
11830,60,상상하다,"Tưởng tượng, mường tượng, hình dung","Imagine, visualize, visualize"
11831,60,비슷하다,"Tương tự, hơi giống, giống giống","Similarly, a bit like, like the same"
11832,60,탐방,"Sự khám phá, sự tham quan","Discovery, sightseeing"
11833,60,가기,"Vào thời điểm đẹp, vào lúc đẹp nhất, lúc tốt nhất ","At the best time, at the best time, at the best"
