ID,LessonID,Word,vi,en
8000,41,가족 관계,Quan hệ gia đình,Family relationship
8001,41,친가,Bên nội,Internal party
8002,41,할아버지,Ông nội,Grandfather
8003,41,할머니,Bà nội,Paternal grandmother
8004,41,고모부,Bác/ dượng (Chồng của cô),Uncle / Uncle (Aunt's husband)
8005,41,고모,Bác/ cô (Chị gái hoặc em gái của bố),Uncle / aunt's father's sister or sister
8006,41,백부,"Bác trưởng, bác cả",Eldest uncle
8007,41,백모,Bác gái trưởng (Vợ của bác trưởng),Elsdest uncle's wife)
8008,41,숙부,Chú (Em trai của bố đã lập gia đình),Uncle (Father's younger brother is married)
8009,41,숙모,Thím (Vợ của chú),Aunt (Uncle wife)
8010,41,사촌,Anh chị em họ,Cousin
8011,41,형,Anh (Người em trai gọi anh lớn hơn mình là 형),Brother (The younger brother calls his older brother 형)
8012,41,형수,Chị dâu ( Người em trai gọi vợ của anh là 형수),Sister-in-law (The younger brother calls his brother's wife 형수)
8013,41,남동생,Em trai,Younger brother
8014,41,제수,Vợ của em trai (Người anh gọi vợ của em trai là 제수),Younger brother's wife (The older brother calls his younger brother's wife 제수)
8015,41,나,Tôi,I
8016,41,자형,Anh rể (Em trai gọi chồng của chị gái là 자형),Brother-in-law (The younger brother calls his sister's husband 자형)
8017,41,누나,Chị gái (Em trai gọi chị là누나),Sister (My younger brother calls me 누나)
8018,41,매제,Em rể (Chồng em gái),Brother-in-law (Husband of sister)
8019,41,여동생,Em gái,Sister
8020,41,조카,Cháu (Con do anh chị em ruột sinh ra),Grandchildren (Children born by siblings)
8021,41,아들,Con trai (Con trai của mình sinh ra),Son (born by his son)
8022,41,며느리,Con dâu (Vợ con trai),Daughter-in-law (Wife and son)
8023,41,사위,Con rể (Chồng con gái),Son-in-law (Husband and daughter)
8024,41,딸,Con gái (Con gái của mình sinh ra),Daughter (His daughter was born)
8025,41,손자,Cháu trai,Grandson
8026,41,손녀,Cháu gái,Niece
8027,41,외손자,Cháu ngoại trai (Con trai của con gái mình sinh ra),Grandchildren (Son of his daughter was born)
