ID,LessonID,Word,vi,en
9801,50,쿨쿨,"Khò khò, tiếng ngáy ngủ","Wheezing, snoring sound"
9802,50,엉엉,"Oa oa, hu hu",Crying sound
9803,50,꼬르륵,(Tiếng đói bụng),(Sounds of hunger)
9804,50,쨍그랑,(Tiếng kính vỡ),(Glass breaking sound)
9805,50,보글보글,Sùng sục,100 degree water sound
9806,50,뻘뻘,Ròng ròng (Hình ảnh mồ hôi chảy nhiều),Net (Excessive perspiration images)
9807,50,펑펑,"Ào ào, rào rạt, rào rào…","Rush, fence, fence ..."
9808,50,줄줄,(chảy) lòng ròng,(flowing) net heart
9809,50,두근두근,Thình thịch (Tiếng tim đập),Throb (Sound of heart beating)
9810,50,또박또박,"Một cách nhịp nhàng, nắn nót, tỉ mỉ, rành mạch, đều đặn…","A rhythmic, rhythmic, meticulous, articulate, regular ..."
9811,50,반짝반짝,Lấp lánh,Twinkle
9812,50,아장아장,Chập chững,Toddlers
9813,50,끓다,nấu sôi,bring to a boil
9814,50,보이다,"Thấy được, trông thấy","See, see"
9815,50,밤하늘,Trời đêm,Night
9816,50,별,Ngôi sao,Star
9817,50,빛나다,"Phát sáng, lóe sáng, lấp lánh","Glowing, flashing, sparkling"
9818,50,울다,Khóc,Cry
9819,50,걷다,Bước đi,Step
9820,50,벽,"Tường, vách tường","Walls, walls"
9821,50,과소비하다,Tiêu xài quá mức,Excessive spending
9822,50,가슴,"Ngực, tấm lòng","Chest, heart"
9823,50,뛰다,"Đập, nhảy lên","Bang, jump"
9824,50,발표하다,"Công bố, phát biểu","Publication, speech"
9825,50,땀,Mồ hôi,Sweat
9826,50,반바지,"Quần đùi, quần lửng","Shorts, shorts"
9827,50,접시,Cái đĩa,The plate
9828,50,깨지다,"Bị vỡ tan, bị bể, bị đập vỡ…","Shattered, broken, smashed ..."
9829,50,운전면허,Giấy phép lái xe,Driving license
9830,50,여운,"Dư vị, dư âm","Aftertaste, afterlife"
9831,50,행사,"Sự kiện, buổi lễ","Events, ceremonies"
9832,50,액정,Thủy tinh lỏng,Liquid glass
9833,50,체류 기간,Thời gian lưu trú,Length of stay
9834,50,잔금,"Tiền thừa, tiền còn lại, tiền dư nợ","Excess money, remaining money, outstanding balance"
9835,50,남다,Còn lại,Rest
9836,50,따다,"Đạt, đoạt, được","Dat, won, okay"
9837,50,깨지다,Bị vỡ,Broken
9838,50,치르다,"Trả, thanh toán",Payment and payment
9839,50,개최하다,Tổ chức,Organization
9840,50,연장하다,Gia hạn,Renewal
9841,50,새벽 ,"bình minh, hừng đông","dawn, dawn"
9842,50,해 뜨다 ,Mặt trời mọc,Sunrise
9843,50,환상적이다 ,"mang tính ảo tưởng, kỳ diệu","delusional, magical"
9844,50,소원을 빌다,"Ước, cầu nguyện","Wish, pray"
9845,50,바닷가 ,Bãi biển,Beach
9846,50,해돋이 ,"Bình minh, rạng đông","Dawn, dawn"
9847,50,잊지 말고 ,đừng quên,do not forget
9848,50,데리고 오다 ,"dẫn (ai đó) đi, đưa (ai đó) theo","take (someone) away, take (someone) along"
9849,50,가계부 ,sổ ghi chép chi tiêu gia đình,Record of family expenses
9850,50,맞벌이,Việc vợ chồng cùng kiếm tiền,The husband and wife make money together
9851,50,부족하다,"Thiếu thốn, thiếu hụt","Shortages, shortages"
9852,50,실천하다,Thực hiện,Perform
9853,50,이것저것,Cái này cái nọ,This and that
9854,50,예전에,Trước đây,Before
9855,50,대부분,"Đa số, phần lớn","Majority, most"
9856,50,꽤,"Khá, tương đối, đáng kể","Pretty, relatively, significant"
9857,50,줄이다,"Làm giảm, giảm bớt","Reduce, reduce"
9858,50,할인,Sự giảm giá,Sale off
