ID,LessonID,Word,vi,en
8801,45,주거 유형,Loại hình nhà ở,Type of housing
8802,45,아파트,Chung cư (Khoảng 10 tầng trở lên),Apartment (About 10 floors or more)
8803,45,빌라,Villa (Khoảng 10 tầng trở xuống),Villa (About 10 floors or less)
8804,45,원룸,Phòng đơn,Single room
8805,45,단독 주택,Nhà riêng,Home
8806,45,하숙집,Nhà trọ (trả 1 số tiền nhất định và được ăn ở),Accommodation (pay a certain amount and board and board accommodation)
8807,45,기숙사,Ký túc xá,Dormitory
8808,45,자택 = (우리집),nhà riêng,home
8809,45,전세,thuê nhà kiểu thế chấp,mortgage type
8810,45,월세,Thuê nhà trả tiền theo tháng,Rent pay monthly
8811,45,집의 구조,Cấu trúc nhà,House structure
8812,45,베란다,Ban công,Balcony
8813,45,거실,Phòng khách,Living room
8814,45,침실,Phòng ngủ,Bedroom
8815,45,주방 및 식당,Bếp và phòng ăn,Kitchen and dining room
8816,45,다용도실,"Phòng đa dụng, phòng tiện ích","Multi-purpose room, utility room"
8817,45,현관,"Hành lang, hiên","Corridor, porch"
8818,45,마당,Sân,Yard
8819,45,창고,Nhà kho,Storehouse
8820,45,대문,Cửa lớn,Large door
8821,45,담,Hàng rào,Fence
8822,45,주변 환경이 좋다,Môi trường xung quanh tốt,Good surroundings
8823,45,교육 환경이 좋다,Môi trường giáo dục tốt,Good educational environment
8824,45,(학교)가 가깝다,Gần trường học,Near a school
8825,45,근처에 (학원)이 많다,Có nhiều trung tâm học/ học viện ở gần,There are many learning centers / institutions nearby
8826,45,공기가 맑다,Không khí trong lành,Clean Air
8827,45,전망이 좋다,có quang cảnh/ view đẹp; có tầm nhìn/ triển vọng tốt,have nice view / view; have good vision / prospects
8828,45,조용하다,Yên tĩnh,quiet
8829,45,편의 시설이 많다,Nhiều công trình tiện ích,Many utility works
8830,45,시장과 대형마트가 있다,Có chợ và siêu thị lớn,There are large markets and supermarkets
8831,45,교통이 편리하다,Giao thông tiện lợi,Convenient transportation
8832,45,(버스 정류소)에서 걸어서 5분이다,Cách trạm xe bus 5 phút đi bộ,5 minute walk from the bus stop
8833,45,"관리비, 전기 시설, 난방 등을 확인하다","Kiểm tra chi phí quản lý, hệ thống điện, sưởi ấm…","Check management costs, electrical systems, heating ..."
8834,45,계약을 하다,Làm hợp đồng,Have a contract
8835,45,계약서를 쓰다,Viết hợp đồng,Write a contract
8836,45,계약금을 주다,Đưa tiền đặt cọc,Give a deposit
8837,45,이삿짐센터를 부르다,Gọi trung tâm chuyển nhà,Call center to move
8838,45,이사하다,Chuyển nhà,Moving house
8839,45,잔금을 치르다/주다,Trả phần tiền còn lại,Pay the rest
8840,45,중개 수수료를 주다,Trả phí mô giới,Pay for gender
8841,45,욕실,Phòng tắm,Bathroom
8842,45,시세,"Giá cả thị trường, thời giá","Market price, time price"
8843,45,보증금,tiền đặt cọc,deposits
8844,45,입주하다,"vào ở, đến ở","come in, come in"
8845,45,초,đầu,head
8846,45,11월 초에,đầu tháng 11,early November
8847,45, 전셋집,nhà thuê kiểu thế chấp,mortgage houses
8848,45,남향,hướng nam,South
8849,45,이따,"lát nữa, chốc nữa","Later, later"
8850,45,가격,Giá cả,Price
8851,45,원하다,Muốn,Want
8852,45,조건,Điều kiện,Condition
8853,45,후회하다,Hối hận,Regret
8854,45,우선,Trước tiên,First
8855,45,주변,Xung quanh,Around
8856,45,환경,Môi trường,Environment
