ID,LessonID,Word,vi,en
12601,64,가족의 형태,Hình thái gia đình,Family morphology
12602,64,대가족,Đại gia đình (có nhiều thế hệ),Big family (many generations)
12603,64,핵가족,Gia đình hạt nhân (Chỉ có bố mẹ và con cái),Nuclear family (Only parents and children)
12604,64,1인 가구,Gia đình 1 thành viên,1 member family
12605,64,다문화 가족,Gia đình đa văn hóa,Multicultural family
12606,64,한부모 가족,Gia đình con cái chỉ sống với bố (hoặc mẹ),Child's family only living with father (or mother)
12607,64,입양 가족,Gia đình nhận con nuôi,Adopted family
12608,64,독신으로 혼자 살다,Sống độc thân 1 mình,Alone alone
12609,64,결혼하지 않거나 이혼 등의 이유로 혼자 사는 것,Không kết hôn hoặc vì lý do li hôn rồi sống 1 mình,Not married or because of divorce and then live alone
12610,64,주말부부로 살다,Vợ chồng sinh hoạt cuối tuần,Spouses weekend activities
12611,64,부부가 직장 등의 문제로 주말에만 같이 지내는 것,Do vấn đề công việc nên vợ chồng chỉ gặp nhau vào cuối tuần,"Due to work problems, the couple only meet on weekends"
12612,64,기러기부부로 살다,Vợ chồng ngỗng,Goose couple
12613,64,아이 유학 등의 이유로 부부 중 한 명이 외국으로 가게 되어 따로 지내는 것,Vì lý do con cái du học nên 1 trong 2 vợ chồng đi ra nước ngoài sống,"Because of the children studying abroad, one of the couple went abroad to live"
12614,64,아이를 입양하다,Nhận con nuôi,Adoption
12615,64,다른 사람이 낳은 아이를 자식으로 삼아 키우는 것,Lấy con người khác sinh ra nhận nuôi nấng chăm sóc như con của mình,Taking someone else is born and takes care of you like your son
12616,64,가족의 변화,Sự thay đổi của gia đình,The change of family
12617,64,옛날에는,"Ngày xưa, trước đây","Once upon a time, before"
12618,64,효도하다,"hiếu thảo, hiếu đạo",filial piety
12619,64,부모님을 모시다,sống cùng và chăm sóc cha mẹ,live with and take care of parents
12620,64,부모님께 복종하다,"vâng lời, tuân theo cha mẹ","obey, obey parents"
12621,64,가부장적이다,gia trưởng,head
12622,64,혈연을 중시하다,"coi trọng, xem trọng huyết thống, họ hàng","appreciate, appreciate blood and relatives"
12623,64,이들을 선호하다,trọng con trai,weighted son
12624,64,여자가가사를 전담하다,"Phụ nữ chuyên trách, đảm nhận việc nội trợ","Women in charge, undertaking housework"
12625,64,분가하다,"ở riêng, tách hộ","in separate, separated households"
12626,64,독립하다,"độc lập, tự lập",independent
12627,64,개인 생활을 중시하다,xem trọng cuộc sống riêng,take personal life seriously
12628,64,아들과 딸을 차별하지 않다,"không phân biệt, thiên vị con trai hay gái","irrespective of bias, boy or girl"
12629,64,부부가 맛벌이를 하다,Cả vợ chồng cùng đi làm,Both husband and wife go to work
12630,64,부부가 가사를 분담하다,"phân công, chia sẻ công việc nội trợ, gia đình","assign, share housework, family"
12631,64,손자,cháu trai,grandson
12632,64,손녀,cháu gái,niece
12633,64,마찬가지,sự giống nhau,the same
12634,64,복종하다,phục tùng,obey
12635,64,가부장적,"tính gia trưởng, mang tính gia trưởng","paternalistic, paternalistic"
12636,64,분위기,bầu không khí,atmosphere
12637,64,선호하다,"ưa chuộng, ưa thích","favorite, fancy"
12638,64,결정하다,quyết định,decision
12639,64,가사,việc nhà,housework
12640,64,분담하다,phân công,assigned
12641,64,차별하다,"phân biệt, kỳ thị",discrimination
12642,64,맞벌이 부부,cả 2 vợ chồng đều đi làm,Both husband and wife go to work
12643,64,역할,"vai trò, nhiệm vụ",roles and duties
12644,64,독신,"sự độc thân, người độc thân","singles, singles"
12645,64,혈연,huyết thống,lineage
12646,64,입양,"sự nhận con nuôi, sự làm con nuôi","adoption, adoption"
12647,64,어린이날 (5월 5일),Ngày thiếu nhi,Children's Day
12648,64,차별,"sự phân biệt, sự kỳ thị",discrimination
12649,64,법정,"pháp định, luật định","law, law"
12650,64,어버이날 (5월 8일),Ngày của cha mẹ,Parents' day
12651,64,강조하다,"khẳng định, nhấn mạnh","confirmed, insisted"
12652,64,카네이션,hoa cẩm chướng,Carnation
12653,64,입양의 날 (5월 11일),Ngày con nuôi,Adoption date
12654,64,건전하다," tích cực, lành mạnh"," positive, healthy"
12655,64,활성화,"sự phát triển, sự thúc đẩy phát triển","development, the impetus for development"
12656,64,부부의 날 (5월 21일),Ngày vợ chồng,Married day
12657,64,소중하다,"quý báu, rất quý trọng, quan trọng","precious, very important"
12658,64,깨닫다,"nhận ra, hiểu được, nhận thức, ý thức, hiểu ra","realized, understood, conscious, understood"
12659,64,가족 사랑의 날 (매주 수요일),Ngày của tình yêu gia đình (thứ 4 hàng tuần),Day of family love (every Wednesday)
12660,64,현대인,con người hiện đại,modern people
12661,64,주중 하루,"ngày thường, ngày trong tuần","weekdays, weekdays"
12662,64,정시퇴근,sự tan làm đúng giờ,punctuality
12663,64,권장하다,"khuyến khích, cổ vũ, động viên","encourage, motivate"
