ID,LessonID,Word,vi,en
14601,74,꿈이 있다,có ước mơ,have dreams
14602,74,꿈을 이루다,đạt được ước mơ,achieve their dreams
14603,74,꿈을 가지다,mang ước mơ,bring the dream
14604,74,꿈을 실현하다, thực hiện giấc mơ, make dream come true
14605,74,꿈을 꾸다," mơ, mơ ước, mơ giấc mơ ", dream
14606,74,꿈을 좇다, theo đuổi ước mơ, follow your dream
14607,74,꿈을 키우다,"nuôi dưỡng giấc mơ, ấp ủ ước mơ","nurture dreams, cherish dreams"
14608,74,미래를 꿈꾸다,mơ về tương lai,dream about the future
14609,74,꿈을 펼치다,theo đuổi ước mơ,follow your dream
14610,74,미래를 설계하다,lập kế hoạch tương lai,Future planning
14611,74,목표를 세우다,"xây dựng, thiết lập mục tiêu","build, set goals"
14612,74,목표를 정하다,"định, đặt ra mục tiêu","set goals, set goals"
14613,74,실패하다,thất bại,failure
14614,74,노력하다,"cố gắng, nỗ lực","try, effort"
14615,74,도전하다,"thách thức, thử thách",challenge
14616,74,꾸준히,"kiên trì, bền bỉ, đều đặn","persistent, persistent, regular"
14617,74,최선을 다하다,"làm hết sức mình, làm hết những gì có thể","do your best, do your best"
14618,74,끈기,sự kiên trì,perseverance
14619,74,좌절하다,"nản lòng, đổ bể, tan vỡ","frustrated, broken, broken"
14620,74,목표를 이루다,đạt được mục tiêu,achieve the goal
14621,74,성과를 얻다,đạt được thành quả,achieve results
14622,74,극복하다,"vượt qua, khắc phục",overcome
14623,74,성공을 거두다,gặt hái được thành công,achieved success
14624,74,성취하다,"toại nguyện, thỏa ước mơ","Satisfied, satisfied dreams"
14625,74,도달하다,"đi đến, đạt đến, đạt được","come, reach, gain"
14626,74,목표에 도달하다,hoạt thành. đạt được mục tiêu,active into. achieve the goal
14627,74,절망에 빠지다,Rơi vào tuyệt vọng,Fall into despair
14628,74,취득하다,"có được, lấy được","get, get"
14629,74,안타깝다,"đáng tiếc, tiếc nuối",Regretfully
14630,74,국회의원,"ủy viên quốc hội, đại biểu quốc hội","Member of the National Assembly, National Assembly deputies"
14631,74,비례대표,đại diện theo tỷ lệ,Proportional representation
14632,74,선출되다,"được chọn ra, được tuyển chọn, được lựa chọn",be selected
14633,74,최초,"sớm nhất, đầu tiên","earliest, first"
14634,74,출신,sự xuất thân,the origin
14635,74,두려워하다,lo sợ,fear
14636,74,간직하다,"giữ gìn, ấp ủ","preserve, cherish"
14637,74,실천하다,"đưa vào thực tiễn, thực hiện","put into practice, implemented"
14638,74,꿈을 품다,ấp ủ ước mơ,cherished dreams
14639,74,생명력,sức sống,vitality
14640,74,마침내," cuối cùng, kết cục, sau cùng, rốt cuộc","in the end, finally"
14641,74,닮아가다,trở nên giống với,become more like
14642,74,해내다,"đạt được, thực hiện xong, hoàn thành","achieved, done, completed"
14643,74,장담하다,quả quyết,assertive
14644,74,일을 해내다,đạt được việc mong muốn,achieve the desired job
