ID,LessonID,Word,vi,en
15601,79,질서를 지키다,Giữ trật tự ,Keep silent
15602,79,규칙을 지키다,tuân thủ quy tắc,Follow the rules
15603,79,질서를 어기다/ 위반하다,vi phạm trật tự,violation of order
15604,79,규칙을 어기다/ 위반하다,vi phạm quy tắc,rule violation
15605,79,다른 사람에게 피해를 주다,gây thiệt hại cho người khác,causing damage to others
15606,79,다른 사람 때문에 피해를 입다,bị thiệt hại vì người khác,Damaged for others
15607,79,공동주택에서,"Ở khu nhà tập thể, khu dân cư",In dormitories and residential areas
15608,79,이웃에게 피해를 주다,"gây tổn hại cho hàng xóm, láng giềng",causing harm to neighbors and neighbors
15609,79,층간 소음,tiếng ồn giữa các tầng hoặc giữa các nhà xung quanh,noise between floors or between surrounding houses
15610,79,아이들이 뛰다,"trẻ con nhảy nhót, đùa nghịch",children dance and play
15611,79,애완동물을 키우다,nuôi thú cưng,pet
15612,79,운전할 때,Khi lái xe,When driving
15613,79,안전벨트를 매다,Thắt/cài dây an toàn,wear a seat belt
15614,79,음주 운전을 하다,Lái xe sau khi uống rượu bia,Drive after drinking alcohol
15615,79,교통법규를 지키다,tuân thủ luật lệ giao thông,obey the traffic rules
15616,79,신호를 위반하다,vi phạm tín hiệu (đèn giao thông),Signal violations (traffic lights)
15617,79,과속을 하다,Chạy quá tốc độ,Excessive speed
15618,79,범칙금을 내다,Nộp phạt vi phạm luật giao thông,Fines for violations of traffic laws
15619,79,유아용 카시트에 앉히다,đặt (đứa trẻ) ngồi ở ghế xe ô tô dành cho trẻ em ,Put (the child) in a car seat for children
15620,79,거리에서,Trên đường đi,On the road
15621,79,오른쪽으로 걷다(우측 보행),Đi bộ phía bên phải,Walk to the right
15622,79,줄을 서다,xếp hàng,lined up
15623,79,새치기를 하다,chen ngang vào hàng,interrupted
15624,79,횡단보도로 건너다(무단횡단 하지 않다),Băng qua đường dành cho người đi bộ,Cross the street for pedestrians
15625,79,공공장소에서 금연하다,Không (cấm) hút thuốc ở nơi công cộng,No (prohibited) smoking in public places
