ID,LessonID,Word,vi,en
15401,78,출생률,tỷ lệ sinh,birth rate
15402,78,태어나다,"sinh ra, được sinh ra",be born
15403,78,출생하다,"sinh ra, ra đời",born
15404,78,자라다,"phát triển, lớn lên",grow up
15405,78,성장하다,trưởng thành,mature
15406,78,고령화,Sự già hóa,Aging
15407,78,나이를 먹다,"già đi, có tuổi, thêm tuổi",get older
15408,78,늙다,"già, già đi",grow old
15409,78,사망률,tỷ lệ tử vong,mortality rate
15410,78,죽다,chết,died
15411,78,사망하다,"tử vong, qua đời, chết",death
15412,78,출산율,tỷ lệ sinh đẻ (sinh sản),birth rate (reproduction)
15413,78,낳다,sinh nở,give birth to
15414,78,출산하다,"sinh nở, sinh đẻ, sinh sản",birth
15415,78,키우다,"nuôi nấng, nuôi dưỡng",nurture
15416,78,양육하다,"dưỡng dục, nuôi lớn","nurture, raise"
15417,78,높다,"cao, lớn",huge
15418,78,낮다,"thấp, nhỏ","low, small"
15419,78,늘다,tăng lên,increase
15420,78,줄다,giảm đi,reduce
15421,78,증가하다,"tăng lên, gia tăng",increase
15422,78,감소하다,"giảm đi, giảm bớt",lessen
15423,78,유아,"trẻ sơ sinh, trẻ nhỏ","babies, young children"
15424,78,아동,"nhi đồng, thiếu nhi",Children
15425,78,청소년,thanh thiếu niên,Teenager
15426,78,성인,vị thành niên,juvenile
15427,78,청년층,"trưởng thành, thanh niên","mature, young people"
15428,78,장년층,trung niên,middle-age
15429,78,노년층,"người cao tuổi, cao niên, lão niên","Elderly people, seniors"
15430,78,비율,"tỷ lệ, tỷ số, phần trăm","ratio, percentage"
15431,78,추이,sự thay đổi,change
15432,78,전망,"Sự nhìn xa, tiên đoán",Foresight and prophecy
15433,78,시급히,"một cách gấp rút, một cách cấp bách",urgently
15434,78,개교하다,thành lập trường,school establishment
15435,78,저출산,"sự sinh ít con, hiện tượng sinh ít con","childbirth, the phenomenon of having fewer children"
15436,78,전교생,học sinh toàn trường,students in the whole school
15437,78,불과하다,"bất quá, không quá, không hơn",not more
15438,78,강당,giảng đường,amphitheater
15439,78,빼곡히,"kín mít, chật ních",tight
15440,78,메우다,"lấp đầy, đổ đầy, bịt kín","fill, seal"
15441,78,노인 복지관,viện phúc lợi dành cho người cao tuổi,welfare institute for the elderly
15442,78,당시,"lúc đó, thời đó, đương thời","at that time, contemporary"
15443,78,꾸준히,đều đặn,regular
15444,78,반면,"ngược lại, trái lại",on the contrary
15445,78,급격히,một cách đột ngột,suddenly
15446,78,앞지르다,"qua mặt, vượt qua, chiếm trước, giành trước","to pass, to occupy first"
15447,78,결국,kết cục,in the end
15448,78,부양하다,"chu cấp, cấp dưỡng",support
15449,78,숙련되다,"trở nên điêu luyện, trở nên nhuần nhuyễn","become skilled, become proficient"
15450,78,노동력,sức lao động,labor force
15451,78,활용하다,"vận dụng, ứng dụng","manipulation, application"
15452,78,출산 장려 정책,chính sách khuyến khích sinh đẻ,policies to encourage childbirth
15453,78,연계하다,"kết nối, gắn kết, buộc, hợp tác, kết hợp","connect, mount, tie, cooperate, combine"
15454,78,돌보다,"chăm sóc, săn sóc, trông coi","take care, look after"
15455,78,부담스럽다,"đầy gánh năng, nặng nề, đáng ngại","full of burden, heavy, ominous"
15456,78,재정적,mang tính tài chính,financial
15457,78,재정적 지원,hỗ trợ tài chính,financial support
15458,78,개인주의,"chủ nghĩa cá nhân, tư tưởng cá nhân","individualism, individual thought"
15459,78,확산되다,"được mở rộng, được phát triển, lan rộng","be expanded, developed, spread"
15460,78,얽매이다,"bị vây hãm, bị trói buộc","besieged, bounded"
15461,78,해결하다,giải quyết,to handle
15462,78,지원을 아끼지 않다,"không tiếc chi viện, không ngại hỗ trợ","No regret in the hospital, not afraid to support"
15463,78,혜택,"Sự ưu đãi, sự ưu tiên, sự đãi ngộ","Preference, preferential treatment"
15464,78,시행되다,"Được thi hành, có hiệu lực",To be enforced and enforced
15465,78,선택하다,"Chọn lựa, chọn lọc",Choose
15466,78,책정되다,Được xác định,To be determined
15467,78,지자체," chính quyền địa phương, tổ chức tự trị địa phương"," local government, local autonomous organization"
