ID,LessonID,Word,vi,en
13601,69,경제 주체,Chủ thể kinh tế,Economic subject
13602,69,가계,Hộ gia đình,Family
13603,69,기업,"Công ty, doanh nghiệp, tập đoàn","Company, business, corporation"
13604,69,정부,Chính phủ,Goverment
13605,69,소비자,Người tiêu dùng,Consumers
13606,69,생산자,Nhà sản xuất,Manufacturer
13607,69,수요,Nhu cầu,Need
13608,69,공급,Sự cung cấp,Supplication
13609,69,세금을 내다,Nộp thuế,Taxpayer
13610,69,세금을 걷다,Thu thuế,Tax collection
13611,69,직원을 고용하다,"Thuê nhân công, nhân viên",Hire workers and employees
13612,69,월급을 받다,Nhận lương tháng,Get a monthly salary
13613,69,생산하다,Sản xuất,Manufacturing
13614,69,판매하다,Bán ra,Sold out
13615,69,제공하다,Cung ứng,Supply
13616,69,소비하다,Tiêu thụ,Consume
13617,69,구매하다,Mua sắm,Shopping
13618,69,대기업,Doanh nghiệp lớn,Big business
13619,69,중소기업,Doanh nghiệp vừa và nhỏ,Small and medium enterprises
13620,69,농산물,Sản phẩm nông nghiệp,Agricultural products
13621,69,수산물,Hàng thủy sản,Seafood
13622,69,공산품,Sản phẩm công nghiệp,Product of industry
13623,69,물가가 오르다,"Vật giá, giá cả tăng lên","Pricing, prices increased"
13624,69,물가가 내리다,"Vật giá, giá cả hạ xuống","Pricing, prices down"
13625,69,소비가 늘다,Nhu cầu tiêu thụ gia tăng,Consumption demand increased
13626,69,소비가 줄다,Nhu cầu tiêu thụ giảm,Demand reduction
13627,69,경기가 줗다,Tình trạng kinh tế tốt,Good economic status
13628,69,경기가 나쁘다,Tình trạng kinh tế xấu,Bad economic situation
13629,69,실업률이 증가하다,Tỷ lệ thất nghiệp tăng,Unemployment rate increased
13630,69,실업률이 감소하다,Tỷ lệ thất nghiệp giảm,Unemployment rate decreased
13631,69,수출하다,Xuất khẩu,Export
13632,69,수입하다,Nhập khẩu,Import
13633,69,수출(수입)이 늘다,Xuất (nhập) tăng,Export (import) increase
13634,69,수출(수입)이 줄다,Xuất (nhập) giảm,Export (import) decreases
13635,69,수출품,Hàng xuất khẩu,Export goods
