ID,LessonID,Word,vi,en
15001,76,환경이 오염되다,Môi trường bị ô nhiễm,
15002,76,환경오염 문제가 심각하다,vấn đề ô nhiễm môi trường nghiêm trọng,
15003,76,지구온난화,hiện tượng ấm lên toàn cầu,
15004,76,자동차를 많이 이용하다,Sử dụng quá nhiều ô tô,
15005,76,자동차가 매연을 발생시키다,Ô tô gây phát sinh khí thải,
15006,76,공기가 나빠지다,Không khí trở nên ô nhiễm,
15007,76,대기오염이 심각하다,ô nhiễm không khí nghiêm trọng,
15008,76,자동차 이용을 줄이다,Giảm thiểu sử dụng ô tô,
15009,76,대중교통을 이용하다,Sử dụng phương tiện giao thông công cộng,
15010,76,"샴푸, 세제를 이용하다","Sử dụng dầu gội, chất tẩy rửa",
15011,76,물이 더러워지다,nguồn nước bị lây bẩn,
15012,76,수질오염이 심각하다,ô nhiễm nguồn nước trầm trọng,
15013,76,바닷물이 오염되다,nước biển bị ô nhiễm,
15014,76,해양오염이 심각하다,ô nhiễm đại dương nghiêm trọng,
15015,76,필요한 양만 사용하다,chỉ sử dụng lượng vừa đủ,
15016,76,일회용품을 많이 이용하다,Sử dụng quá nhiều sản phầm dùng 1 lần,
15017,76,쓰레기를 많이 버리다,Vứt bỏ nhiều rác,
15018,76,쓰레기가 넘쳐나다,Rác thải tràn ngập,
15019,76,쓰레기를 매립하다,Chôn lấp rác thải,
15020,76,땅(토양)이 오염되다,"đất, thổ nhưỡng bị ô nhiễm",
15021,76,쓰레기를 소각하다,"Đốt, thiêu rác thải ",
15022,76,유해성분이 발생하다,"phát sinh thành phần, chất có hại",
15023,76,쓰레기를 분리수거하다,Phân loại rác thải,
15024,76,쓰레기를 재활용하다,"Tái sinh, tái chế rác thải",
15025,76,"전기장판, 전기 온풍기 등 전기 난방 기기 사용을 자제합니다","Tiết chế sử dụng hệ thống sưởi điện như máy sưởi, quạt sưởi, chăn điện",
15026,76,실내 온도는 겨울철 건강온도인 18~20℃를 유지합니다,Nhiệt độ trong nhà vào mùa đông duy trì 18~20℃ là nhiệt độ tốt cho sức khỏe.,
15027,76,에어컨 등 전기 냉방 기기의 사용을 자제합니다,Tiết chế sử dụng hệ thống làm mát như máy điều hòa nhiệt độ.,
15028,76,실내 온도는 26℃ 이상으로 유지합니다,Nhiệt độ trong nhà duy trì trên 26℃.,
15029,76,실내 기기의 희망 온도는 한 단계 낮게(강 → 약) 설정합니다,Thiết lập nhiệt độ mong muốn của các thiết bị máy móc trong nhà giảm đi một cấp (mạnh→yếu),
15030,76,세탁기는 한 번에 모아서 사용합니다,"Với máy giặt, gom hết một lần rồi sử dụng.",
15031,76,전기밥솥 대신 압력 밥솥을 사용합니다.전기밥솥은 장시간 보온으로 사용하지 않습니다,Sử dụng nồi áp suất thay cho nồi cơm điện. Không sử dụng giữ ấm trong thời gian dài với nồi cơm điện,
15032,76,"TV, 컴퓨터의 사용 시간을 줄입니다","Giảm thời gian sử dụng Tivi, máy tính",
15033,76,컴퓨터는 절전모드를 설정하여 사용합니다,Máy tính thiết lập và sử dụng ở chế độ tiết kiệm điện ,
15034,76,청소기는 한 단계 낮게 조절(강 → 약)하여 사용합니다,Máy hút bụi điều chỉnh thấp đi một cấp (mạnh→ yếu) rồi sử dụng,
15035,76,냉장고의 음식물은 60%만 넣어 냉기 순환이 잘 되게 합니다,"Đặt, để không quá 60% thực phẩm vào trong tủ lạnh để tuần hoàn hơi lạnh được tốt.",
15036,76,사용하지 않는 곳의 조명은 완전히 소등합니다,Tắt đèn hoàn toàn ở những nơi không sử dụng ảnh sáng,
15037,76,골칫거리,"việc phiền toái, mối lo ngại",
15038,76,국토,lãnh thổ quốc gia (quốc thổ),
15039,76,미처,"chưa, đến mức đó, trước đó...",
15040,76,그 밖에,ngoài ra,
15041,76,엄청나다,"ghê gớm, khủng khiếp",
15042,76,성분,"thành phần, phần tử",
15043,76,배출되다,được thải ra,
15044,76,바람직하다,"lý tưởng, đúng đắn",
15045,76,구체적,tính cụ thể,
15046,76,비닐 쇼핑백, túi nilon,
15047,76,캠페인,"chiến dịch, cuộc vận động",
15048,76,장바구니,"túi đi chợ, giỏ đi chợ",
15049,76,유해 물질,chất độc hại,
15050,76,분해되다," bị phân hủy, được tháo rời, được tháo dỡ, bị tan rã,...",
15051,76,방긋 웃다, mỉm cười,
15052,76,공공 기관, cơ quan nhà nước,
15053,76,앞장서다, đứng đầu,
15054,76,순차,"lần lượt, trật tự",
15055,76,가동하다," hoạt động, vận hành, khởi động, thực hiện...",
15056,76,특정,"sự riêng biệt, sự cá biệt",
15057,76,지자체,chính quyền địa phương,
15058,76,실시하다,thực thi,
15059,76,자치단체,tổ chức tự trị,
15060,76,내복,quần áo mặc lót bên trong áo ngoài để chống lạnh vào mùa đông.,
15061,76,석유,"dầu hỏa, dầu lửa",
15062,76,절약,sự tiết kiệm,
15063,76,대기,bầu khí quyển,
15064,76,승용차,xe ô tô con,
