ID,LessonID,Word,vi,en
12801,65,개학하다,"Tựu trường, khai giảng (bắt đầu một kỳ học mới)","Back to school, starting (starting a new term)"
12802,65,입학하다,Nhập học (Bắt đầu năm học mới),Enrollment (Start of the new school year)
12803,65,(여름) 방학하다,Nghỉ hè,Vacation
12804,65,(겨울) 방학하다,Nghỉ đông,Winter break
12805,65,졸업하다,Tốt nghiệp,Graduating
12806,65,학교에 입학하다,Nhập học,Admission
12807,65,학교에 들어가다,Nhập học,Admission
12808,65,시험을 보다,Thi,Exam
12809,65,시험을 치르다,Thi,Exam
12810,65,학교를 졸업하다,Tốt nghiệp,Graduating
12811,65,학교를 마치다,"Học xong, hoàn tất việc học","Finished, completed the study"
12812,65,점수,Điểm số,Scores
12813,65,평균,trung bình,medium
12814,65,성적,thành tích,achievements
12815,65,학년,năm học ,school year
12816,65,과목,môn học ,subjects
12817,65,담임,giáo viên chủ nhiệm,homeroom teacher
12818,65,성적 통지표,"Bảng thông báo thành tích, giấy báo điểm","Achievement notice board, score report"
12819,65,구분,sự phân loại,classification
12820,65,국어,"Quốc ngữ, ngữ văn ",National language and literature
12821,65,수학,Toán học ,Math
12822,65,사회,Xã hội ,Society
12823,65,과학,Khoa học ,Science
12824,65,영어,Tiếng Anh,English
12825,65,중간고사,thi giữa kỳ,mid-term test
12826,65,기말고사,thi cuối kỳ,final exam
12827,65,평균 점수,điểm trung bình,medium score
12828,65,출석,có mặt,present
12829,65,결석,vắng mặt,absent
12830,65,지각,muộn,late
12831,65,조퇴,về sớm,come back soon
12832,65,가정 통신문,sổ liên lạc với gia đình,Contact book with family
12833,65,교육 목표,Mục tiêu giáo dục,Educational goals
12834,65,실력을 기르다,Bồi dưỡng năng lực,Capacity building
12835,65,적성을 살리다,Phát triển năng lực (khả năng phù hợp với việc nào đó),Capacity development (ability to fit into something)
12836,65,개성을 살리다,Phát triển cá tính,Personality development
12837,65,특기를 살리다,"Phát triển cái nổi trội nhất, giỏi nhất","Develop the most outstanding, the best"
12838,65,소질을 개발하다,"Khai thác, phát triển tố chất, năng khiếu",Exploiting and developing the qualities and aptitudes
12839,65,자신감을 키우다,Bồi dưỡng tính tự tin,Fostering confidence
12840,65,창의력을 키우다,Bồi dưỡng tính sáng tạo,Fostering creativity
12841,65,사고력을 키우다,Bồi dưỡng tính tư duy,Fostering thinking
12842,65,대학수학능력시험,Kỳ thi tuyển sinh đại học,College entrance exam
12843,65,늦추다,dời lại,delay
12844,65,놓치다,"tuột mất, vuột mất, lỡ mất","slip off, slip off, miss"
12845,65,수능,kỳ thi tuyển sinh đại học,college entrance exam
12846,65,사이사이,"những khoảng trống, những khoảng giữa, những lúc rỗi","gaps, spaces, gaps"
12847,65,의무 교육,giáo dục bắt buộc,compulsory education
12848,65,등록금,phí nhập học,admission fee
12849,65,과정,khóa học,course
12850,65,대학 진학,học lên đại học,go to college
12851,65,일반계 고등학교,trường trung học phổ thông thường,high school
12852,65,인문계 고등학교,trường trung học phổ thông khối nhân văn,humanitarian high school
12853,65,직업 교육,"giáo dục nghề, dạy nghề","vocational training, vocational training"
12854,65,전문계 고등학교,trường trung học phổ thông dạy nghề,vocational high school
12855,65,특수목적고등학교,trường cấp 3 chuyên biệt,specialized high school
12856,65,예술고등학교,trường cấp 3 nghệ thuật,art high school
12857,65,대학수학능력시험(수능),"kỳ thi năng lực vào đại học, kỳ thi tuyển sinh đại học","university entrance exam, university entrance exam"
12858,65,교육열,nhiệt huyết giáo dục,enthusiastic education
12859,65,졸업생,"sinh viên tốt nghiệp, học sinh tốt nghiệp","Graduates, graduate students"
12860,65,사교육,"giáo dục tư, sự dạy tư","private education, private teaching"
12861,65,회원국,nước thành viên,member countries
12862,65,자원이 부족하다,"thiếu nguồn lực, thiếu tài nguyên","lack of resources, lack of resources"
12863,65,경제 성장,sự tăng trưởng kinh tế,economic growth
12864,65,원동력,"động lực, sức mạnh, năng lượng","motivation, power, energy"
12865,65,덕분에,"nhờ vào, nhờ có","Thanks, thanks"
12866,65,인재,nhân tài,talent
12867,65,욕심,"sự tham vọng, sự tham lam","ambition, greed"
12868,65,뒤떨어지다,"rớt lại sau, tụt hậu, lỗi thời","fall back, lag, obsolete"
12869,65,지나치다,"quá, thái quá, quá mức","Excessive, excessive"
12870,65,소규모,quy mô nhỏ,small scale
12871,65,과외,"dạy thêm, học thêm","teach more, learn more"
12872,65,어학연수,du học tiếng,study abroad language
12873,65,지출하다,"tiêu, xài, chi tiêu","spend, spend, spend"
12874,65,방과후학교,giáo dục sau giờ học,after school education
12875,65,입시, thi tuyển sinh, entrance examination
12876,65,수능강의,việc giảng dạy luyện thi đại học,teaching exam preparation
12877,65,기울이다,"nghiêng, thiên, hướng (tập trung sự tận tâm hay nỗ lực vào một chỗ)","tilt, bias, direction (focus devotion or effort in one place)"
