ID,LessonID,Word,vi,en
22601,114,피해를 입다,bị thiệt hại,damage
22602,114,정당하다,chính đáng,justifiable
22603,114,문서,"tài liệu, tư liệu","documents, materials"
22604,114,차용증,"chứng từ vay mượn, giấy vay nợ","loan documents, loan papers"
22605,114,이자,tiền lãi ,interest
22606,114,갚다,trả,pay
22607,114,살펴보다,xem xét,consider
22608,114,부동산의 등기부등본,bản sao công chứng giấy đăng ký bất động sản ,Certified copy of real estate registration
22609,114,활용하다,"tận dụng, ứng dụng, sử dụng",use
22610,114,계약을 맺다,ký hợp đồng,contract
22611,114,법무사,chuyên viên tư vấn luật,law consultant
22612,114,대신하다,thay thế,replace
22613,114,공인 중개사,người môi giới được công nhận tư cách pháp lý,The broker is legally recognized
22614,114,소유하다,sở hữu,owned
22615,114,종료하다,"kết thúc, chấm dứt","end, end"
22616,114,의사,"ý định, ý nghĩ","intention, thought"
22617,114,세 들어 살다,thuê nhà,rent
22618,114,효력,hiệu lực,validity
22619,114,합리적으로,một cách hợp lý,a reasonable way
22620,114,인정받다,được công nhận,recognized
22621,114,거부하다,"từ chối, khước từ","refuse, decline"
22622,114,정신적,tính tinh thần,mental calculation
22623,114,육체적,tính thể chất ,physical properties
22624,114,의지하다,"tựa vào, nhờ vả vào",lean on
22625,114,벌어들이다,kiếm về,earn on
22626,114,가사노동,việc nhà ,housework
22627,114,양측,hai bên,both sides
22628,114,부정하다,ngoại tình,adultery
22629,114,제대로,đúng mực ,right
22630,114,이행하다,thực hiện,perform
22631,114,강제로,bằng cưỡng chế ,by coercion
22632,114,위자료,tiền bồi thường,indemnification
22633,114,당사자,"đương sự, người có liên quan",litigants and related persons
22634,114,범위,"phạm vi, giới hạn ","scope, limit"
22635,114,허용된다,được thừa nhận,Admittedly
