ID,LessonID,Word,vi,en
24601,124,이른,"sớm, đầu",Soon
24602,124,꽃샘추위,"rét tháng 3, rét nàng Bân ",cold in March
24603,124,추위,cái lạnh,cold
24604,124,포근하다,ấm áp,warm
24605,124,개나리,loại hoa màu vàng nở vào đầu xuân (hoa Chuông Vàng),yellow flowers that bloom in early spring (Yellow Bell flower)
24606,124,진달래,hoa Đỗ Quyên,Azalea
24607,124,벚꽃,hoa Anh Đào,Cherry Blossom
24608,124,나들이,"đi dạo, đi chơi","go for a walk, go out"
24609,124,황사,hiện tượng cát vàng bay theo gió vào mùa xuân và đầu mùa hạ,Golden sand phenomenon followed the wind in spring and early summer
24610,124,삼가다,"thận trọng, dè chừng, kiêng cử","cautious, wary, abstinent"
24611,124,무덥다,"oi bức, nóng bức",hot
24612,124,지구 온난화,sự ấm lên của trái đất,global warming
24613,124,피서,"sự nghỉ mát, tránh nóng","resort, avoid heat"
24614,124,장마,"mưa dai dẳng, mùa mưa","persistent rain, rainy season"
24615,124,집중호우,"mưa to, mưa tập trung","heavy rain, concentrated rain"
24616,124,건조하다,khô ráo,dry
24617,124,화창하다,"ôn hòa, dễ chịu","mild, pleasant"
24618,124,낙엽,lá rụng,fallen leaves
24619,124,무렵,"khoảng lúc, vào lúc ","about at, at"
24620,124,습하다,"ẩm ướt, ẩm thấp","damp, damp"
24621,124,열대야,đêm nhiệt đới,tropical night
24622,124,폭설,bão tuyết,snow storm
24623,124,선풍기,"quạt máy, quạt điện","fan, electric fan"
24624,124,전기장판,"chăn điện, tấm sưởi điện","electric blankets, electric heating sheets"
24625,124,온풍기,quạt sưởi ấm ,Heating fan
24626,124,지형,địa hình,topographic
24627,124,산지,vùng núi,Highland
24628,124,평야,đồng bằng,Delta
24629,124,동고서저,đông cao tây thấp,east high west low
24630,124,둘러싸이다,được bao quanh,is surrounded
24631,124,등줄기,"xương sống, cột sống, sống lưng","backbone, spine"
24632,124,태백산맥,dãy núi Taebaek,Taebaek mountain range
24633,124,주식,lương thực,Food
24634,124,접하다,"tiếp giáp, liền kề",contiguous
24635,124,해안,"bờ biển, ven biển, duyên hải",coast
24636,124,해안선,đường bờ biển,coastline
24637,124,수심,độ sâu,deep
24638,124,얕다,"cạn, nông",shallow
24639,124,단조롭다,đơn điệu,monotonic
24640,124,갯벌,bãi bùn trên biển,mudflats at sea
24641,124,식물,thực vật ,plant
24642,124,플랑크톤,sinh vật trôi nổi ,floating creatures
24643,124,터전,"đất ở, nơi ở, chỗ ở","residential land, abode, accommodation"
24644,124,멸종,sự tuyệt chủng,extinction
24645,124,위기에 처하다,đối mặt với nguy cơ,face the risk
24646,124,물새,"thủy cầm, chim bói cá","waterfowl, kingfisher"
24647,124,서식지,nơi sinh sống,place of residence
24648,124,생태계,hệ sinh thái,Ecosystem
24649,124,연안,"bờ biển, ven bờ, ven sông, ven biển ",coast
24650,124,유역,lưu vực ,basin
24651,124,손꼽힌다,chỉ đếm trên đầu ngón tay ,Only count on the fingers
24652,124,백두대간 ,"là một dãy núi và tuyến nối các đỉnh núi chạy dọc suốt chiều dài của bán đảo Triều Tiên, từ núi  백두 ở phía bắc cho đến 지리 ở phía nam",Baekdu-daegan
24653,124,영조,"xây dựng, lập nên","build, make up"
24654,124,편찬하다,biên soạn,compilation
24655,124,산맥,dãy núi,mountains
24656,124,도표,"biểu đồ, bản đồ","chart, map"
24657,124,산줄기,dãy núi,mountains
24658,124,제시하다,"trình bày, cho thấy, đưa ra","present, show, give"
24659,124,호응,sự hưởng ứng,response
24660,124,산행,việc đi dạo đường rừng núi,mountain walk
