ID,LessonID,Word,vi,en
17201,87,산업화,Công nghiệp hóa,industrialization
17202,87,진행되다,Được tiến hành,Proceed
17203,87,도시화,Đô thị hóa,Urbanization
17204,87,현상,"Hiện trạng, hiện tượng",phenomenon
17205,87,넘다,Vượt qua,exceed
17206,87,절반,1 nửa,half
17207,87,자리(를) 잡다,"Chiếm chỗ, giữ vị trí, đóng vai trò…",Take a seat
17208,87,여가,"Giải trí, thời gian rảnh",Leisure
17209,87,갖추어지다,Được trang bị,Be prepared
17210,87,여기다,"Cho rằng, nghĩ rằng",It's here
17211,87,증가하다,"Tăng, gia tăng",Increase
17212,87,주차 공간,Chỗ đậu xe,Parking space
17213,87,확대,Sự mở rộng,enlargement
17214,87,확충,"Sự tăng cường, sự phát triển",expansion
17215,87,교통체계,Hệ thống giao thông,Transportation system
17216,87,정비,"Sự chỉnh đốn, sự sửa sang",Maintenance
17217,87,하수,"Nước thải, đường nước thải",sewer
17218,87,녹지 공간,Không gian xanh,Green space
17219,87,기울이다,"Nghiêng, thiên, hướng",Tilt
17220,87,재배하다,"trồng trọt, canh tác",Grow
17221,87,전원생활,"sinh hoạt dân dã, đời sống thôn quê",Rural life
17222,87,활성화하다,thúc đẩy phát triển,Activate
17223,87,핵심,Trọng tâm,main point
17224,87,종사하다,Theo nghề…,Engage
17225,87,닌구수,"Dân số, số người",Ningusu
17226,87,젊은,Trẻ,young
17227,87,보살피다,"Chăm lo, chăm sóc",take care of
17228,87,각종,"Các loại, các thứ",various
17229,87,노력을 기울이다,Tập trung nổ lực,Make an effort
17230,87,오히려,"Ngược lại, trái lại, thà rằng",rather
17231,87,그만두다,"Từ bỏ, bỏ dở",Quit
17232,87,귀농,Sự trở về quê làm nông (Quy nông),Farming
17233,87,귀촌,Sự quay trở về thôn quê (Quy thôn),Guichon
17234,87,주목하다,"Chú ý, để ý",pay attention
17235,87,차지하다,"chiếm, nắm giữ",Occupy
