ID,LessonID,Word,vi,en
16001,81,상징,"biểu tượng, tượng trưng ",symbol
16002,81,정식,chính thức ,Formally
16003,81,구별하다,phân biệt ,Distinguish
16004,81,부르다,"gọi, kêu, đặt tên ",call
16005,81,명칭,"Danh xưng, tên gọi",designation
16006,81,바탕,"nền, nền tảng, cơ sở ",background
16007,81,문양,"mẫu, hình hoa văn ",pattern
16008,81,중앙,trung tâm ,center
16009,81,모서리,"góc, góc cạnh ",edge
16010,81,괘,quẻ ,rule
16011,81,밝음,trong sáng,Bright
16012,81,순수,"thuần khiết, trong sáng ",pure
16013,81,평화,hòa bình ,peace
16014,81,존귀,tôn quý ,Honor
16015,81,희망,hy vọng ,Hope
16016,81,나타내다,thể hiện,Express
16017,81,우주,vũ trụ ,space
16018,81,각각,"từng, mỗi, một",each
16019,81,건,(Quẻ) Càn,key
16020,81,곤,(Quẻ) Khôn,Gon
16021,81,감,Quẻ) Khảm,feeling
16022,81,리,(Quẻ) Ly ,Lee
16023,81,자연,Tự nhiên,nature
16024,81,조화,"Sự điều hòa, sự hòa hợp",Harmony
16025,81,강조한다,"Khẳng định, nhấn mạnh",Emphasize
16026,81,고려하다,"cân nhắc, suy tính đến ",Consider
16027,81,국경일,Ngày Quốc Khánh,National day
16028,81,창가,cạnh cửa sổ,Window
16029,81,구성,"Sự cấu thành, kết cấu, bố cục",Configuration
16030,81,구성되다,được cấu thành,consist of
16031,81,제외하다,"loại trừ, ngoại trừ, trừ ra",Except
16032,81,영원히,"mãi mãi, forever",forever
16033,81,담기다,chứa đựng,Contain
16034,81,실제로,"trong thực tế, thực tiễn ",in reality
16035,81,송이,"bông (hoa), nãi (chuối), chùm (trái cây)",cluster
16036,81,상징하다,tượng trưng ,symbolizes
16037,81,잎,"lá, cánh ",leaf
16038,81,활짝,"(mở, giang, xòe) rộng ",Wide
16039,81,정부,chính phủ ,government
16040,81,창제하다,sáng chế,Create
16041,81,문장,"biểu tượng, hình dấu đặc trưng",sentence
16042,81,활용,"áp dụng, ứng dụng ",uses
16043,81,이루다,tạo nên,accomplished
16044,81,요소,yếu tố ,Element
16045,81,비교적,"tương đối, khá ",Comparative
16046,81,이후,"sau này, mai sau, về sau",after
16047,81,문맹,"nạn mù chữ, người mù chữ",Illiteracy
16048,81,줄어들다,giảm đi,Decrease
16049,81,발전시키다,làm cho phát riển,Develop
16050,81,성과,thành quả,result
16051,81,선정하다,tuyển chọn,select
16052,81,상,"phần thưởng, giải thưởng",Prize
16053,81,정하다,"định, quyết định, chọn",Choose
16054,81,국기를 다는 날,Ngày treo quốc kì,National flag day
16055,81,3월 1일 (삼일절),ngày kỷ niệm phong trào độc lập diễn ra năm 1919 trong thời kỳ thuộc địa Nhật.,The anniversary of the independence movement took place in 1919 during the Japanese colonial period.
16056,81,6월 6일 (현충일),ngày tưởng niệm những người hy sinh vì tổ quốc,Memorial Day for those who sacrificed for their country
16057,81,7월 17일 (제헌절),ngày kỷ niệm ngày hiến pháp đầu tiên của Hàn Quốc được ban hành vào năm 1948.,The anniversary of Korea's first constitutional date was enacted in 1948.
16058,81,8월 15일 (광복절),"ngày kỷ niệm sự giải phóng khỏi thuộc địa Nhật, giành độc lập năm 1945",the anniversary of the liberation from Japanese colonization and independence in 1945
16059,81,10월 3일 (개천절),ngày kỷ niệm việc thành lập thủy tổ của dân tộc (nước cổ Triều Tiên) trên bán đảo Triều Tiên.,anniversary of the founding of the nation's ancestors (ancient Korea) on the Korean peninsula.
16060,81,10월 9일 (한글날),ngày kỷ niệm việc vua Sejong tạo ra chữ Hangul.,The anniversary of King Sejong's creation of the word Hangul.
