ID,LessonID,Word,vi,en
20601,104,분단,"sự chia cắt, sự chia tách",Division
20602,104,지배,"sự cai trị, sự thống trị",control
20603,104,패하다,"bại, thua",Lose
20604,104,벗어나다,thoát khỏi,Escape
20605,104,해방,sự giải phóng,Liberation
20606,104,맞이하다,"đón, đón tiếp",greet
20607,104,건설,sự xây dựng,erection
20608,104,소련군,quân đội Liên Xô,Soviet army
20609,104,미군,quân đội Mỹ,US military
20610,104,갈등,sự mâu thuẫn,conflict
20611,104,대립,sự đối lập,Opposition
20612,104,수립되다,được thành lập,Be established
20613,104,공격하다,"tấn công, công kích",attack
20614,104,휴전협정,Hiệp định đình chiến,Armistice Agreement
20615,104,한국전쟁,Chiến tranh Triều Tiên,Korean War
20616,104,수백만,hàng triệu,millions
20617,104,고통,"sự thống khổ, sự đau đớn",pain
20618,104,때로,"đôi khi, đôi lúc",Sometimes
20619,104,교류,"sự giao lưu, sự hợp lưu",A.C
20620,104,남북정상회담,"Hội nghị thượng đỉnh Nam Bắc, Hội nghị thượng đỉnh Liên Triều",Inter-Korean Summit
20621,104,전후하다,"khoảng, trước sau, theo sau, được nối tiếp",Postwar
20622,104,개선되다,được cải thiện,Improve
20623,104,개성공단,Khu công nghiệp Kaesong,Kaesong Industrial Complex
20624,104,이산가족,gia đình ly tán,Separated family
20625,104,극적,kịch tính,Dramatic
20626,104,통일,thống nhất ,unity
20627,104,분단되다,bị chia cắt,Be divided
20628,104,회담,cuộc hội đàm ,Talks
20629,104,정상 회담,hội nghị thượng đỉnh,summit
20630,104,국방위원장,Chủ tịch ủy ban quốc phòng,Defense Chairman
20631,104,당기다,lôi kéo,pull
20632,104,선언,"sự tuyên bố, sự tuyên ngôn",Declaration
20633,104,발표하다,"công bố, phát biểu",Announce
20634,104,자주적,tính tự chủ,Independent
20635,104,활성화,sự thúc đẩy phát triển,Activation
20636,104,평화번영,hòa bình thịnh vượng,Peace prosperity
20637,104,평화롭다,yên bình ,Peaceful
20638,104,밀접하다,"mật thiết, tiếp xúc mật thiết",Close
20639,104,대륙,"đại lục, lục địa",continent
20640,104,관계를 맺다,thiết lập quan hệ,Form a relationship
20641,104,유교,nho giáo,Confucianism
20642,104,불교,phật giáo,Buddhism
20643,104,당시,"đương thời, thời đó",Then
20644,104,성장하다,"phát triển, tăng trưởng",Grow
20645,104,개선,sự cải thiện,Improving
20646,104,식민지,thuộc địa,colony
20647,104,점령하다,"chiếm đóng, chiếm lĩnh",Take over
20648,104,부정적,tính tiêu cực,negative
20649,104,별개,sự khác biệt,Distinct
20650,104,우방,nước anh em,Allies
20651,104,복구하다,"Khôi phục, hồi phục",Recover
20652,104,재건하다,"tái thiết, cải tổ",Reconstruct
20653,104,군사적,tính quân sự,Military
20654,104,긴밀하다,"thân thiết, gắn bó",Close
20655,104,측면,phương diện,side
20656,104,한때,nhất thời,onetime
20657,104,거래,sự giao dịch,deal
20658,104,활성화되다,"trở nên phát triển, trở nên sôi nổi",Activate
20659,104,자원,tài nguyên,resource
20660,104,영역,lĩnh vực,domain
20661,104,우호적,tính hữu nghị ,Friendly
20662,104,영토,lãnh thổ,territory
20663,104,어장,"ngư trường, bãi cá",fishing grounds
20664,104,형성되다,được hình thành,Form
20665,104,해저,đáy biển,Undersea
20666,104,천연가스,khí ga thiên nhiên,Natural gas
20667,104,해양심층수,nước tầng biển sâu,Deep ocean water
20668,104,개발,sự khai thác,Development
20669,104,전략적,tính chiến lược,Strategic
20670,104,요충지,vùng trọng điểm,Key point
20671,104,제정하다,"ban hành, quy định",Enact
20672,104,기재하다,ghi chép,records
20673,104,영토분쟁,tranh chấp lãnh thổ,Territorial disputes
20674,104,일으키다,gây nên,Raise
20675,104,받아들이다,"chấp nhận, tiếp nhận",accept
20676,104,문헌,tư liệu,literature
20677,104,지배하다,thống trị,rule
20678,104,수호,sự gìn giữ,preservation
20679,104,임무를 다다,"làm tròn nhiệm vụ, hoàn thành nhiệm vụ",Fulfill a mission
