ID,LessonID,Word,vi,en
18201,92,평생교육,giáo dục thường xuyên,Continuing Education
18202,92,요구하다,yêu cầu,Demand
18203,92,지식,"kiến thức, tri thức",knowledge
18204,92,얻다,"nhận được, có được",get
18205,92,마치다,"kết thúc, hoàn thành, chấm dứt",finish
18206,92,취향,"khuynh hướng, sở thích",taste
18207,92,늘어나다,tăng lên,increase
18208,92,본인,chính bản thân ,me
18209,92,지속적,tính liên tục ,constantly
18210,92,이루어지다,"được tạo thành, đạt được…",come true
18211,92,글자 그대로,theo như mặt chữ ,Literally
18212,92,평생,cuộc đời ,forever
18213,92,운영하다,"vận hành, điều hành, hoạt động",operate
18214,92,전문가,chuyên gia ,expert
18215,92,자격증 ,"chứng chỉ, giấy chứng nhận ",certificate
18216,92,구민회관,"hội quán quận, nhà văn hóa quận ",Residents' Hall
18217,92,구성되다,"được tạo ra, được cấu thành, được bao gồm",consist of
18218,92,강좌,"lớp học, khóa học ",lecture
18219,92,맞추다,"điều chỉnh, làm cho phù hợp",set
18220,92,노년층 ,tầng lớp người cao tuổi,The elderly
18221,92,원격,"từ xa, khoảng cách xa ",remote
18222,92,동영상자료,tài liệu video,Video material
18223,92,자연스럽게,một cách tự nhiên,naturally
18224,92,동화,"đồng thoại, truyện cổ tích",Fairytale
18225,92,점차,"dần dần, từ từ",gradually
18226,92,이수하다,"hoàn thành, kết thúc",Complete
18227,92,취득하다,"có được, lấy được",Acquire
18228,92,혜택,"sự ưu tiên, sự ưu đãi  ",Benefits
18229,92,고용노동부,bộ lao động và việc làm ,Ministry of Employment and Labor
18230,92,위탁,sự ủy thác ,Consignment
18231,92,민간단체,"tổ chức phi chính phủ, tổ chức tư nhân, đoàn thể nhân dân",Private organizations
18232,92,이중 언어 ,song ngữ,Bilingual
18233,92,제과,làm bánh kẹo ,Confectionery
18234,92,제빵 ,làm bánh mì,Baking
18235,92,바리스타 ,pha chế đồ uống (Barista),Barista
18236,92,풍선아트,làm bóng bay nghệ thuật (Baloon art),Balloon art
18237,92,네일아트,Vẽ móng (Nail art)  ,nail art
18238,92,원어민 강사,giảng viên bản ngữ ,Native speaker
