ID,LessonID,Word,vi,en
23001,116,횡단보도,lối sang đường cho người đi bộ,crosswalk for pedestrians
23002,116,건너다,sang (đường),crossing the street)
23003,116,쳐다보다,"nhìn lên, nhìn thẳng, nhìn chằm chằm","Look up, look straight, stare"
23004,116,달리다,chạy ,run
23005,116,움직이다,"chạy, chuyển động","run, motion"
23006,116,뜻대로,theo ý muốn ,at will
23007,116,무질서,vô trật tự,disorder
23008,116,혼란,sự hỗn loạn ,chaos
23009,116,의하다,"dựa vào, theo","rely on, follow"
23010,116,공정하다,công bằng,fair
23011,116,손안,"trong tay, trong tầm tay",in hand
23012,116,확정일자,giấy xác nhận ngày,confirmation date
23013,116,대처하다,"ứng phó, giải quyết",deal with and solve
23014,116,직면하다,"đối mặt, đối diện",face to face
23015,116,법률서적,"ấn phẩm luật, sách luật ","law publications, law books"
23016,116,곤란하다,"khó khăn, trở ngại ","Difficulties, obstacles"
23017,116,법률분쟁,tranh chấp pháp lý ,legal dispute
23018,116,이슈,"vấn đề tranh cãi, vấn đề tranh luận",debatable problem
23019,116,정의롭다,"vì chính nghĩa, hợp đạo lý",because righteousness and morality
23020,116,정의,chính nghĩa,just cause
23021,116,옳다,"đúng đắn, chuẩn mực","Correct, standard"
23022,116,그르다,sai trái,wrong
23023,116,보상,"sự đền đáp, sự trả công/ sự bồi thường ",repayment. compensation
23024,116,저지르다,"tạo ra, làm ra","create, make out"
23025,116,혹은,"hoặc, hay/ đôi khi",or
23026,116,침해하다,xâm hại,abuse
23027,116,침해당하다,bị xâm hại ,to be abused
23028,116,헌법소원,Nguyện vọng hiến pháp  ,Constitutional aspirations
23029,116,헌법재판소,tòa án hiến pháp,constitutional court
23030,116,청구하다,yêu cầu,request
23031,116,제시,"sự đưa ra, sự đệ trình","release, submission"
23032,116,지속적,tính liên tục ,continuity
23033,116,여신상,tượng nữ thần ,goddess statue
23034,116,대법원,tòa án tối cao ,Supreme Court
23035,116,추구하다,"theo đuổi, mưu cầu",follow
23036,116,저울,cái cân,scale
23037,116,법전,bộ luật ,law
23038,116,뜨다,mở (mắt),open (eyes)
23039,116,잘잘못,"đúng và sai, thị phi",right and wrong
23040,116,올바르다,đúng đắn,respectable
