ID,LessonID,Word,vi,en
24401,123,승리하다,"thắng lợi, chiến thắng",Victory
24402,123,발견하다,"phát kiến, tìm thấy","Findings, find"
24403,123,영웅,anh hùng,hero
24404,123,자랑스럽다,"đáng tự hào, đầy tự hào",proud
24405,123,위대하다,vĩ đại  ,mighty
24406,123,점령하다,"chiếm đóng, chiếm lĩnh",occupied
24407,123,전략,chiến lược,strategy
24408,123,전투,"sự chiến đấu, trận chiến ","fight, battle"
24409,123,확장하다,"mở rộng, bành trướng",extend
24410,123,몰아내다,xua đuổi,go away
24411,123,광개토대왕릉비,"bia đá ở Trung Quốc, ghi lại những chiến công của 광개토대왕","stele in China, recording the deeds of 광개토 대왕"
24412,123,새기다,khắc,notch
24413,123,언급하다,"đề cập, nhắc tới","mention, mention"
24414,123,장군,tướng quân,general
24415,123,임진왜란,cuộc chiến tranh xâm lược Triều Tiên của Nhật 1952,the Korean War of Korean Invasion 1952
24416,123,거북선,"tàu rùa, thuyền con rùa","Turtle ship, turtle boat"
24417,123,기여하다,"đóng góp, góp phần",contribute
24418,123,병사,binh sĩ,soldiers
24419,123,작전,sự tác chiến,operation
24420,123,노벨상,giải Nobel,Nobel Prize
24421,123,수상자,người đoạt giải,winner
24422,123,독재정권,chính quyền độc tài,authoritarian government
24423,123,헌신하다,"cống hiến, hiến thân ","dedication, self-giving"
24424,123,남북정상회담,hội nghị thượng đỉnh Nam Bắc Triều Tiên ,South North Korean summit
24425,123,화해하다,"hòa giải, làm hòa",reconcile
24426,123,식민지,thuộc địa,colony
24427,123,불구하다,"bất kể, mặc kệ",notwithstanding
24428,123,끊임없이,một cách không ngừng,nonstop
24429,123,훌륭하다,"xuất sắc, ưu tú, lỗi lạc, vĩ đại",excellent
24430,123,위인,vĩ nhân,great people
24431,123,항의하다,"phản kháng, chống đối",against
24432,123,벌어지다,"diễn ra, nổ ra",happen
24433,123,흔들다,"vẫy, rung, lắc","waving, shaking"
24434,123,외치다,"gào thét, hô hào","screamed, shouted"
24435,123,감옥,"nhà tù, nhà giam",jail
24436,123,갇히다,"bị giam cầm, bị nhốt","imprisoned, locked up"
24437,123,고문,tra tấn,torture
24438,123,목숨,tính mạng ,live
24439,123,잃다,"đánh mất, mất",lose
24440,123,해방,sự giải phóng,emancipation
24441,123,유엔사무총장,Tổng thư ký liên hiệp quốc,Secretary-General of the United Nations
24442,123,국제연합,Liên Hợp Quốc ,United Nations
24443,123,사무총장,"chánh văn phòng, tổng thư ký ","chief of staff, general secretary"
24444,123,원자력,năng lượng nguyên tử ,atomic energy
24445,123,재선되다,được tái đắc cử,re-elected
