ID,LessonID,Word,vi,en
16201,82,전후,Trước sau,order
16202,82,연령대,Độ tuổi,Age group
16203,82,이루어지다,"Được thực hiện, được tạo thành",come true
16204,82,최근 ,Gần đây,lately
16205,82,점점,Dần dần,Getting
16206,82,대체로 ,"Nói chung, đại thể",generally
16207,82,자녀,Con cái,children
16208,82,낳다,sinh đẻ,give birth
16209,82,독립하다,độc lập,Be independent
16210,82,제외하다,"Trừ ra, loại ra",Except
16211,82,일반적,mang tính thông thường,In general
16212,82,키우다,Nuôi dưỡng,raise
16213,82,흔히,"Thường, thường hay, thông thường",Often
16214,82,물론 ,"Đương nhiên, dĩ nhiên",sure
16215,82,반드시,"Nhất định, nhất thiết",must
16216,82,형태,"Hình thức, hình thái",shape
16217,82,산업화,Công nghiệp hóa,industrialization
16218,82,진행되다,"Được tiến triển, được tiến hành",Proceed
16219,82,떨어지다,"xa cách/ rơi, rớt, rơi vào",fall
16220,82,서로,"Nhau, lẫn nhau",each other
16221,82,간섭하다,"can thiệp, can dự",Interfere
16222,82,부담,"Trọng trách, gánh nặng",Burden
16223,82,줄어들;다,giảm đi,Shrink
16224,82,미혼,Chưa kết hôn,single
16225,82,젊다,Trẻ,young
16226,82,미루다,"Dời lại, hoãn lại",Postpone
16227,82,홀로,"Một mình, đơn lẻ",alone
16228,82,그래프,"đồ thị, biểu đồ",graph
16229,82,조사,điều tra,Research
16230,82,추정하다,"suy diễn, suy luận",Presume
16231,82,가구유형,loại hình gia đình,Furniture type
16232,82,기준,tiêu chuẩn,standard
16233,82,구성원,thành viên,member
16234,82,미치다,"đạt tới, vươn tới, gây (ảnh hưởng)",crazy
16235,82,예측되다,"được dự đoán, được tiên đoán",Predict
16236,82,비율,"tỷ lệ, tỷ số phần trăm",ratio
16237,82,간 ,"Giữa, khoảng giữa ",liver
16238,82,각각,"Từng, mỗi, mỗi một ",each
16239,82,시부모 ,Bố mẹ chồng ,First parents
16240,82,며느리,Con dâu ,Daughter-in-law
16241,82,사위 ,Con rể,son-in-law
16242,82,친척,"Họ hàng, bà con",Relative
16243,82,촌수 ,"Số đời, số thế hệ, quan hệ họ hàng",Village
16244,82,표시하다,biểu thị,Denote
16245,82,동일하다,"Giống nhau, đồng nhất ",same
16246,82,형제자매 ,Anh chị em,Brothers and sisters
16247,82,대신,"sự thay thế, sự thay cho",instead
16248,82,친밀하다,thân thiết,Intimate
