ID,LessonID,Word,vi,en
22201,112,단지,"chỉ, duy chỉ/nhưng, chỉ có điều","only / but, only thing"
22202,112,인가,"sự xác nhận, sự phê chuẩn","confirmation, approval"
22203,112,중시하다,"xem trọng, coi trọng",seriously
22204,112,속지주의,chủ nghĩa quốc gia phụ thuộc (hưởng quốc tịch của đất nước sở tại nơi bạn sinh ra),dependent nationalism (enjoy the nationality of the country where you were born)
22205,112,속인주의,chủ nghĩa kế thừa (hưởng quốc tịch theo quốc tịch của cha mẹ),inheritance (nationality according to the nationality of parents)
22206,112,혹은,"hoặc, hay",or
22207,112,분명하다,"rõ ràng, chắc chắn","Clearly, certainly"
22208,112,다만,"chỉ, duy nhất, tuy nhiên ","only, however"
22209,112,본래,"nguyên thủy, vốn có","original, inherent"
22210,112,행사하다,"thực thi, thực hiện, dùng","done, used"
22211,112,서약,cam kết,commitment
22212,112,정상적,tính bình thường,normal calculation
22213,112,복수 국적자,"nhiều quốc tịch, đa quốc tịch",multi nationality
22214,112,이중국적,quốc tịch kép ,dual nationality
22215,112,행위,hành vi,behavior
22216,112,잃다,mất,lost
22217,112,의지,"ý chí, nghị lực",will
22218,112,유형,loại hình,type
22219,112,지연,"mối quan hệ đồng hương, láng giềng",relations of fellow countrymen and neighbors
22220,112,성인,người trưởng thành,adults
22221,112,품행,phẩm hạnh,conduct
22222,112,단정하다,"đoan chính, đứng đắn","presentable, upright"
22223,112,생계,sinh kế,Livelihoods
22224,112,기본소양,"kiến thức cơ bản, trình độ cơ bản","Basic knowledge, basic level"
22225,112,입양되다,được nhận làm con nuôi,be adopted
22226,112,양자,con nuôi,adopted child
22227,112,공로,công lao,merits
22228,112,한하다,"giới hạn, hạn chế",limit
22229,112,벨기에인,người Bỉ,Belgian
22230,112,고려인,người Cao Ly,Cao Ly people
22231,112,공로자,người có công,people with merit
22232,112,수여하다,"trao tặng, phong tặng",confer a gift
22233,112,원장,viện trưởng,Parson
22234,112,머물다,dừng chân,stop
22235,112,추기경,giáo chủ hồng y ,Cardinal cardinal
22236,112,추천,"sự tiến cử, sự đề cử ",recommendation
22237,112,판자촌,khu ổ chuột ,slum
22238,112,표창,"sự biểu dương, sự khen tặng, bằng khen",display
22239,112,수상하다,"đạt giải, nhận thưởng","win prizes, get prizes"
22240,112,소재,"sự có mặt, sự hiện diện ","presence, presence"
22241,112,재직하다,"đương nhiệm, làm việc","incumbent, work"
22242,112,보급교육,phổ cập giáo dục ,universal education
22243,112,포장,"huân chương, huy chương",medal
22244,112,훈장,huân chương ,medal
22245,112,국민훈장 목련장,huân chương quốc dân hoa Mộc Lan ,National Magnolia Medal
