ID,LessonID,Word,vi,en
20001,101,투표하다,"bỏ phiếu, bầu cử",vote
20002,101,선거권,Quyền bầu cử,Voting rights
20003,101,주어지다,được quy định,be specified
20004,101,원칙,nguyên tắc,rule
20005,101,치러지다,tiến hành,proceed
20006,101,추가되다,được bổ sung,be added
20007,101,후보,"ứng cử viên, việc ứng cử",candidates
20008,101,동등하다,"đồng đẳng, ngang hàng",peer
20009,101,참정권,"quyền tham chính, quyền bầu cử","right to participate in politics, to vote"
20010,101,국회의원,đại biểu quốc hội,Congressman
20011,101,영주권,quyền định cư,settlement rights
20012,101,오르다,đưa vào (sổ sách),put in (books)
20013,101,납부하다,"nộp, đóng","submit, close"
20014,101,최초로,đầu tiên,Firstly
20015,101,영주권자,"thường trú nhân, người có quyền định cư","permanent residents, persons with the right to settle"
20016,101,지방선거투표권,quyền bỏ phiếu bầu cử địa phương,local voting rights
20017,101,주민투표권,quyền bỏ phiếu cư dân,resident voting rights
20018,101,주민소환권,quyền triệu hồi cư dân,the right to summon residents
20019,101,부여하다,"ban, trao",ban
20020,101,지방자치제,Chế độ tự trị địa phương,Local autonomy
20021,101,도록 하다,"cho, để cho, sai, bắt…",to
20022,101,처하다,đối mặt,face to face
20023,101,처리하다,xử lý,handling
20024,101,권력 남용,sự lạm quyền,abuse
20025,101,지방의회,hội đồng địa phương,local council
20026,101,계획을 세우다,lên kế hoạch,plan
20027,101,실행하다,tiến hành,proceed
20028,101,선출되다,được chọn,selected
20029,101,임기,nhiệm kỳ,term
20030,101,최대,tối đa,max
20031,101,특별시,"thành phố đặc biệt, thủ đô","Special city, capital"
20032,101,광역시,thành phố trực thuộc trung ương,central cities
20033,101,사전투표,bỏ phiếu trước,vote in advance
20034,101,설치되다,được thiết lập,is set
20035,101,가기,lúc thích hợp nhất,the most appropriate time
