ID,LessonID,Word,vi,en
24801,125,도읍지,"kinh thành, đô ấp",Imperial city
24802,125,자치구,khu tự trị ,autonomous region
24803,125,좌우,"trái phải, xung quanh, hai bên","left right, around, two sides"
24804,125,흐르다,"chảy, trôi qua","flowing, passing"
24805,125,면적,diện tích,acreage
24806,125,비중,tỷ trọng,proportion
24807,125,본사,trụ sở chính,headquarters
24808,125,분포하다,"được phân bổ, phân bố","be allocated, distributed"
24809,125,도매,"bán sỉ, bán buôn",wholesale wholesale
24810,125,복합,"phức hợp, kết hợp","complex, combination"
24811,125,옮기다,chuyển dời,transfer
24812,125,연계,kết nối,connect
24813,125,프리마켓,"free market, chợ tự do",free market
24814,125,둘러싸다,bao quanh,Surrounded
24815,125,연결되다,"được liên kết, được kết nối","be linked, connected"
24816,125,골고루,"đồng đều, cân đối","Evenly, balanced"
24817,125,해안,bờ biển ,seaside
24818,125,항구도시,thành phố cảng ,port city
24819,125,주목하다,"chú ý, để ý",attention
24820,125,화교,Hoa kiều,Overseas Chinese
24821,125,간직하다,"lưu giữ, giữ gìn",save
24822,125,치장되다,"được trang hoàng, được chỉnh trang",is decorated
24823,125,골목골목,"nhiều con hẻm, hẻm này hẻm nọ",Many alleys
24824,125,들어서다,bước vào/ được xây dựng nên ,stepped in / built up
24825,125,전시물,vật triển lãm,Exhibits
24826,125,벽화,"tranh tường, bích họa","murals, frescoes"
24827,125,담장,"hàng rào, bờ rào",fence
