ID,LessonID,Word,vi,en
18801,95,무속,"đạo Shaman, tục cầu cúng",Shaman
18802,95,신앙,Tín ngưỡng,faith
18803,95,신령 ,thần thánh,Spirit
18804,95,길흉화복,may rủi họa phúc,"Good and bad things, and happy and unhappy things."
18805,95,정하다,"định, quyết định, chọn",Choose
18806,95,무당 ,"pháp sư, thầy cúng, thầy bói",shaman
18807,95,굿 ,lễ trừ tà (của thầy bói),exorcism
18808,95,점을 치다,xem bói,tell sb's fortune
18809,95,신,thần,God
18810,95,존재,"tồn tại, có thật",existence
18811,95,일상생활 ,"sinh hoạt đời thường, cuộc sống đời thường",Everyday life
18812,95,행운 ,"vận may, số tốt",luck
18813,95,빌다,"cầu mong, cầu khẩn",beg
18814,95,점을 보다 ,"coi bói, xin quẻ",See
18815,95,역시 ,"quả là, quả thật",Also
18816,95,신성하다,"thần thánh, linh thiêng",Sacred
18817,95,기운,"sức lực, khí lức, số mệnh",Strength
18818,95,마을입구 ,"đầu làng, cổng vào làng",Village entrance
18819,95,지키다,"bảo vệ, canh giữ",Protect
18820,95,시골 ,"miền quê, vùng quê",country
18821,95,제사 ,sự cúng tế,sacrifice
18822,95,장승,"Cột bằng đá hoặc cây, được khắc mặt người và được đựng ở lối đi vào làng hoặc bên đường.",Jang Seung
18823,95,솟대 ," Là vật tượng trưng vừa biểu thị các vị thần giữ làng vừa biểu thị ranh giới của làng, trên đỉnh cột có gắn con chim bằng gỗ, được dựng ở cổng làng.",Soar
18824,95,인식되다,được nhân thức,Be recognized
18825,95,기둥 ,"cột, trụ","pillar, column, post"
18826,95,막대기,cây gậy,bar
18827,95,돌로 만든 새 ,con chim làm bằng đá,Stone bird
18828,95,올려놓다,"để lên, đặt lên",put on
18829,95,세우다,dựng lên,set up
18830,95,불교,Phật giáo,Buddhism
18831,95,기독교 ,Cơ đốc giáo,Christian
18832,95,유교,Nho giáo,Confucianism
18833,95,원불교,Viên phật giáo,Buddhism
18834,95,천도교,đạo Cheondo,Cheondogyo
18835,95,이슬람교,Hồi giáo,Islam
18836,95,인정하다,"công nhận, thừa nhận",Accept
18837,95,세기 ,thế kỉ,century
18838,95,무렵,"vào lúc, vào khoảng, vào thời kì",Around
18839,95,전파되다,"được truyền bá, được lan truyền",Spread
18840,95,외래 ,"ngoại lai, du nhập ngoại",Ambulatory
18841,95,문화유산 ,di sản văn hóa,Cultural Heritage
18842,95,탑,tháp,tower
18843,95,문화재 ,"tài sản văn hóa, di sản  văn hóa",Cultural Heritage
18844,95,지정되다,"được công nhận, được chỉ định",Be assigned
18845,95,삼국시대 ,thời kỳ Tam Quốc,Three Kingdoms Era
18846,95,고려 ,Cao Ly,Consideration
18847,95,통치 ,sự thống trị,rule
18848,95,이념 ,"ý niệm, tư tưởng",Ideology
18849,95,채택되다,"được lựa chọn, được tuyển chọn",Adopted
18850,95,영향을 끼치다,"gây ảnh hưởng, tác động ảnh hưởng",to affect
18851,95,웃어른 ,"người lớn, bề trên",Smiling
18852,95,예의 ,lễ phép,Courtesy
18853,95,결속 ,"sự đoàn kết, sự đồng lòng",solidarity
18854,95,따르다,tuân theo,follow
18855,95,가치관 ,giá trị quan,Values
18856,95,제사를 지내다,"cúng tế, cúng giỗ",Perform a sacrifice
18857,95,가톨릭 ,đạo Thiên Chúa (Catholic),Catholic
18858,95,개신교 ,đạo Tin Lành,Protestantism
18859,95,서양 ,phương Tây,Western
18860,95,신분 ,"vai trò, thân phận, địa vị, vị trí",Identity
18861,95,평등,sự bình đẳng,equal
18862,95,주장하다,"chủ trương, khẳng định",Insist
18863,95,강조하다,"nhấn mạnh, đề cao",Emphasize
18864,95,억압 ,"áp bức, cưỡng bức",suppression
18865,95,선교사,người truyền giáo,missionary
18866,95,설립하다,"sáng lập, thành lập, xây dựng nên",establish
18867,95,널리 알려지다,được biết đến rộng rãi,Be widely known
18868,95,고유 ,"đặc trưng vốn có, cái vốn có",inherence
18869,95,신도 ,tín đồ,Shinto
18870,95,확보하다,đảm bảo ,Secure
18871,95,이슬람 사원,tu viện Hồi giáo,mosque
